,Job_Name,Link,Job_Location,Mathematics,Statistics,Linear Algebra,Python,R,Java,Scala,C/C++,MATLAB,Excel,SAS,Object-oriented programming,SQL/databases,NoSQL,SPSS,Stata,Access,Data Mining/Analytics,Visualisation,Tableau,Power BI,Matplot,Machine Learning,KNN,SVM,K-means,Multivariate Analysis,Regression,Classification,NLP,Deep Learning,Time-series,Simulation,Big Data,AWS Cloud,Google Cloud,Databricks,Azure,IBM Cloud,API,Operations research,DevOps,Git,SDLC,Critical Thinking,Effective Communication,Problem Solving,Team building,Work Ethic,Project Management,Time Management,Management,Innovation,Leadership,Decision Making,Consulting
65,Artificial Intelligence/Machine Learning,https://www.indeed.ca/company/Synic-Software/jobs/Artificial-Intelligence-Machine-Learning-c190e3cd9eae4d7f?fccid=6efcebd8faa16ffc&vjs=3,Vancouver,1,1,,1,,,1,1,,,,,1,,,,,1,,,,,1,,,,,,,,1,,,,1,,,1,,,,,,1,,,,,,,,,,,,
66,"Senior Data Analyst, Cross Product Portfolio",https://www.indeed.ca/rc/clk?jk=063ea21363c0d512&fccid=a63cc068af79e415&vjs=3,Vancouver,1,1,,,,,,,,,,,1,,,,,1,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,,,,,,1,,,,
67,Machine Learning Engineer,https://www.indeed.ca/company/Skycope-Technologies-Inc/jobs/Machine-Learning-Engineer-515a641c6962a46e?fccid=d415dd26e99dfd2c&vjs=3,Vancouver,1,1,,1,,,,1,,,,,1,,,,,1,,,,,1,,,,,,,,1,,,,,,,,,,,,1,,,1,,,,,,,,,,
68,Business Intelligence Developer (Contract),https://www.indeed.ca/rc/clk?jk=1a5cbdc4956dd97c&fccid=7c30762e902763ee&vjs=3,Vancouver,,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,,,,1,,,,,,,1,,,,,1,,1,,,,,,,1,1,,,
69,Software Engineer ?€? AI/ Machine Learning,https://www.indeed.ca/rc/clk?jk=e2a618a28b475d86&fccid=2aeca20b468ba6df&vjs=3,Vancouver,,,,1,,,1,1,,,,,,,,,,,,,,,1,,,,,,1,1,1,,,1,,1,,,,,,,,1,,1,1,,,,,1,1,1,,
70,"Senior Data Analyst, Cross Product Portfolio",https://www.indeed.ca/rc/clk?jk=25886e874f408cce&fccid=97b60a8911a47812&vjs=3,Vancouver,1,1,,,,,,,,,,,1,,,,,1,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,,,,,,1,,,,
71,"Senior Business Analyst, Product Analytics",https://www.indeed.ca/rc/clk?jk=5befedb8d81110b0&fccid=43f0f7dbd55927e9&vjs=3,Vancouver,,,,,,,,,,1,,,1,,,,,1,1,,1,,1,,,,,,1,,1,,,,1,,,,,,,,,,1,1,,,,,,1,1,1,,
72,Market Intelligence Manager - Credit & Collections Strategy & Analytics Team (Vancouver),https://www.indeed.ca/rc/clk?jk=f61a0bb6e7aba820&fccid=4512634d9e7338a8&vjs=3,Vancouver,1,1,,1,1,,,,,,1,,1,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,1,,,1,1,1,,,,,1,1,1,,,
73,Machine Learning Engineer,https://www.indeed.ca/rc/clk?jk=4cdee376b22d1768&fccid=5d56a0c4df9f5fc5&vjs=3,Vancouver,,1,,1,,,,,,,,,,,,,,1,,,,,1,,1,,,,1,1,1,,,1,,,,,,,,,,1,1,1,,,,,,,,,,
74,Senior Data Analyst - Paid Media,https://www.indeed.ca/rc/clk?jk=7153553c185ca34b&fccid=cc35cdc10c90c921&vjs=3,Vancouver,,1,,1,1,,,,,,,,1,,,,,1,,1,,,1,,,,,,,,1,,,,,,,,,,,,1,,1,,1,,,,,,1,,,
75,"Machine Learning Scientist, Recruiting Technology",https://www.indeed.ca/rc/clk?jk=b00000a10eeb69fa&fccid=fe2d21eef233e94a&vjs=3,Vancouver,1,1,,1,1,,1,1,1,1,,,,,,,,1,,,,,1,,,,,,1,,1,,,,,,,,,,,,,,1,1,,,,,,,,,,
76,Machine Learning Engineer,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0A7000hUPCMxGwW2vqsju70Hf0EmrA2m_tK6c2VLeUIj5C-hNWZWv1liZIjGouVFiVOg6OT8CpUmF1n_f11WJfONSxoCVSVD-pmGRoRLbRHfApxYpkLW8SR1oTN6-QA-ZuEolVZSBnNmS07jnBAipSSfGkhxjLhYQ9wKUIBadUBbp54zgkP-H-kT2uQ3avkORY4x2Dxld-cwScfaR_mDhUFHdQkobMnwt0_ts5Q7mjmnB8OzVSguiYwC0RASHhdSRPNK01b_LwqAe3aHuEfKyajtpIZp6-M1IYPmMIqd-s5CvwzAHW_ibe-UZNjaE--eJABdJDlblZtop4iv0rCWbCfu1YkiYembIckiBAYuLU7CzliQVqDbJOn9UfxOiSGa40ebM-2lT4F5acC9_R6Unfo_KO60abBF5QmlH13vxMuNom5PnamasGDAizSK0Hk-8YYz7d1cB9ZWzPMESp9QE0J&p=24&fvj=1&vjs=3,Vancouver,1,1,,1,,,,1,,,,,1,,,,,1,,,,,1,,,,,,,,1,,,,,,,,,,,,1,,,1,,,,,,,,,,
77,Business Intelligence Analyst,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0A9XVhyRKNL2TX6EPOBOteYJsujN_zCQhW7yXpv3_Vta_zt9SQHdCgJ_GxGlUUf1HiwswchMd0Wn8Vdxx-UP4pa7qsBsT6xY_SzAB4PpeBVECaswBgYxeHn7_XA91Fghlpke0d9tdOvzdXT6u37xXYPL7YPUkJOaOb4eZnmPk1xkoRSQSpkJbIlRNu1YWiH_N_jolg5SY1ypyXK-tV6WFkcQovsF11fGThM5xBIHT3kvp-rDQN11_z16_V7W3_AGbmKLLTMI5HlghbivsUdHPQ1783sf_iKfeJ0PMmtFi3ko4ctATit5V04xKkdprYpx9kkIRAu_urCrLqK54pvTqOP2pKqeFBFbj26q2gzGxStveEm4ispmQNB8kgS6vaEJJDTE3d2WgqZzCSyNVHOPea5H3vOpXdVCiWBdUJNQXOJV8vjZahqp_0dMEqpAvFvJ_ZCDgBQuJ5FLL-gL7C5ILZHCoS1WaqBGS9yUsUfgeGFBPBymn-IGDJl77ztY0j7dS6cEAYANKO3kQ==&p=25&fvj=0&vjs=3,Vancouver,,1,,1,1,,,,,1,,,1,,,,1,1,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,1,1,,1,,,,1,,,1,
78,"Summer Camp Instructors - Film, Robotics, Java, AI & Data Science, + More!",https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0CNcpJbx75BWsvBL9R7x7Y_VD3CTIput4kyPakBFyE1nhmQ6JjQgOugrn4IvQWSn84olPPBUEy4G42xqj4Yz8F5pNfbZ5wBVPNVNzc40w8TYsD9TJx7I5bZOkb6nEqPjiiQlytIiKtFBRjgC0cJ10LEQ1GjzIcUH-dCXnFtF1p6RynURo5TUwswSuZbA_PCAadtWZCOHHNr5tr_IhOxasu6KIh38hNS7RtEiBJz_nsnWDmUw5oswz1LPmCgauOahWZ_OWaKPCvAe5CYjMmPL0odwga3F__21Q0S1I9U_QLv_ETD_fj_uuDLLOyJEOL1h4dSQxDtXbNYc8tMQgCfOI7VTedyKeDprXp6HE_FS8ZUZm7XL5ooREyujC-mU1p-In_YBEwAJ6w3pd7VDmNvHmLhv9QHko84Qf3vAOxlVwNZjI8WhhlKqEKMrKPVAkKTumpYOxVN2FZSzLRxt4nbPVVKTR9BirNHOajBtwlC6IXpJLZttJGldxmZf8OWr7jovNUh4BeKnnnjxg==&p=26&fvj=1&vjs=3,Vancouver,,,,1,,1,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,1,,,
79,Machine Learning Engineer,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0A7000hUPCMxGwW2vqsju70Hf0EmrA2m_tK6c2VLeUIj5C-hNWZWv1liZIjGouVFiVOg6OT8CpUmF1n_f11WJfONSxoCVSVD-pmGRoRLbRHfApxYpkLW8SR1oTN6-QA-ZuEolVZSBnNmS07jnBAipSSfGkhxjLhYQ9wKUIBadUBbp54zgkP-H-k-teWzxwIDwvo8CI3gtXW57tlQmx4srfR2IsxbcRU4zFZuWZQPLXOG6SMffYkLk9CNfklTfMtSJm-hvpXq5SxkqwUcyrqe5qIN4gONgpwVdJzbuL5ECmTZQRFqgqU6_bACOGWdnVbHcxysamkeZjCNA1CQSuN6TeeJMTBpHEKqmUWYgpX_gASDeOojyIY5d4AZ8bityXoFumuS57swHuEEG-q5RN46DaESEEohuSQcWR8nVmjxnCw-7F__U_PI660CqT_jIo-IQPoqn2f6XIJhNiF88evb4bQ&p=0&fvj=1&vjs=3,Vancouver,1,1,,1,,,,1,,,,,1,,,,,1,,,,,1,,,,,,,,1,,,,,,,,,,,,1,,,1,,,,,,,,,,
80,Machine Learning Developer,https://www.indeed.ca/rc/clk?jk=8a78ec6749e86fdd&fccid=28d99c55a9ebe7b6&vjs=3,Vancouver,1,,,,,,,1,,,,,1,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,
81,Machine Learning Developer,https://www.indeed.ca/rc/clk?jk=28a5b0fd1d4bd289&fccid=248e604a1629acaf&vjs=3,Vancouver,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,1,1,,
82,Machine Learning Developer,https://www.indeed.ca/rc/clk?jk=454f01de18c439ee&fccid=67f88ca38d1019a1&vjs=3,Vancouver,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,1,1,,
83,"Frontend Developer, Analytics and Machine Learning",https://www.indeed.ca/rc/clk?jk=120ae5e443c88966&fccid=0d3fa1b8c4aea5ad&vjs=3,Vancouver,,,,,,,,,,,,,,,,,1,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,"Summer Camp Instructors - Film, Robotics, Java, AI & Data Science, + More!",https://www.indeed.ca/company/Digital-Media-Academy/jobs/Summer-Camp-Instructor-ad1d08674a85e94b?fccid=38276eab8f0cc1e6&vjs=3,Vancouver,,,,1,,1,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,1,,,
85,Senior Software Engineer - Machine Learning,https://www.indeed.ca/rc/clk?jk=856c6931dfd2292a&fccid=f334737e3fd6818e&vjs=3,Vancouver,,,,1,,,,,,,,,,,,,,1,,1,,,1,,,,,,,,1,,,,,,,,,,,,,,1,1,,,,,,1,1,,1,1
86,Software Development Engineer,https://www.indeed.ca/rc/clk?jk=7dc6448df048c1e0&fccid=fe2d21eef233e94a&vjs=3,Vancouver,,1,,,,,,1,,,,1,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,1,1,,,
87,Deep Learning Developer,https://www.indeed.ca/rc/clk?jk=e8857020eb1107e0&fccid=f864beb9a05023bc&vjs=3,Vancouver,1,,,1,,,,1,,1,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,1,1,,,,1,1,,,,
88,"Senior Software Engineer, Machine Learning",https://www.indeed.ca/rc/clk?jk=8a15745ac4428120&fccid=724434d31cc1a378&vjs=3,Vancouver,,,,1,,,,1,,,,,,,,,,,,,,,1,,,,,,,,1,,,,1,1,,1,,,,,,1,,,,,,,,,,,,
89,Data Scientist - Price Point ?€? Start-up company,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0BJik0eOC2RiRcwALxZHhvolY0CiBGpIrD3jqHmT6hgcj9GGUq3nwzxcDRn3ID9hoVNHpFJfiMZVIbTLeSDpYan5EjveM5VSQwxb-wIO8ETF4oPSskyJ3pEfTv-zY2o0QbQu5_0OiN2yCjGhN3QnRe8qiMdVFW4YY4g9mCzo-k9nSuVd-PDjbO4Xc1t2ozA4ybZ-7kKOjbWFa8gWtDnNPvGskvnMfsAzfb3pVf4mb0qSqVIFvoHaeYS8q6Zw8QBRkFUWePSzZPJOjajfKJJmf6qkU1ie59WLP6GvYoxD8XH7ZcLdyyTQVnrkIJqGOTlDtFlq24ZrkQB24KzvUQBNoHC7gk3pABzV5ExciSmh7Z18FYfDwRW4-UDg1F4fILa0II6ax739tU1rvUOQWeQdspCWOmfeIw7RUKS05WyyTShCF5HG3qAzvkhMzfSFgxN96daVKGXYNRic8BalZBMW-kWOCmnsGfpkxdlt6qcXckzYoCTAJ0il8XTmdeX8cjEEjCiZWn-jr86kiRpHC9SzFyPn4SbBkrvDfY3NhUse80ovgNQD38ejbVtMSlcaRRvG6n3jYCLacXrKVAP_SwAIOKO&p=10&fvj=0&vjs=3,Vancouver,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
90,Data Scientist,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0AxBcP6HhQEU3zmHoNFqyX3B9I-4Be35b4HknnWHPZOgeuwSghkS3NkeR7ZiZXPX-f-aI9oGN5K_2g6eOEzQa1r1W3NCqkbdb-D2VldDgGH4NAMzWSjaMWbc9_Bf0XdlcVZE2L3jReRcm_TB4rJfeYJMAbDW6oyAfWG9ixNBwfFiSfEgWCK23006EW2OvBpHWbPfravNGJc1UWnOcLj7V-n5bNss87ywaNod1uKZqyduSCgq83sf5wDc9N5DdEief_mn_4JrOQSGqBBmkfcwhOofqvkaS32b8VUwSj5V3V8gooSHG7cIQi8vkhjEWxBbwgcX8TbqyZO4OoEuQDiZzsUcH8EfL6kOH-khEqs4AQqz2ComXv13zK4DJiARwJVsCqpLhLHgCwEBfs8MIab8cOZin1QxcolZtpeXa1F4kuceAhw886GbD8R8LSiYcl4qOdElSVpb623gTnvm4LUqekC&p=11&fvj=0&vjs=3,Vancouver,1,1,,1,1,,,,1,1,,,,,,,,1,1,,,,1,,,,,1,,,1,1,,,1,,,,,,,,,,1,1,,,,,,1,,,,1
91,"Summer Camp Instructors - Film, Robotics, Java, AI & Data Science, + More!",https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0CNcpJbx75BWsvBL9R7x7Y_VD3CTIput4kyPakBFyE1nhmQ6JjQgOugrn4IvQWSn84olPPBUEy4G42xqj4Yz8F5pNfbZ5wBVPNVNzc40w8TYsD9TJx7I5bZOkb6nEqPjiiQlytIiKtFBRjgC0cJ10LEQ1GjzIcUH-dCXnFtF1p6RynURo5TUwswUsYN3_OYATlzXSBJlXVH8DQh8hu_FxoywzxhLfyrm4VROF-WYWSYjTzqmtip9ibh8sjEIt82s0ZrMxFg_P0sKQ_KEZfmE5PcnNEAgypfXqJdrn8X2UJBUyO-dVHGTz9spTB0B4ALyuaKPQyS4ihe7KATOWwNA2983IepYUmzDnrmRuqf2cadpWM2GVwqHwqEGB27DHAXvtmzNnmpV7F4wHNlmRFvvri_l_p_IUhs_b1dnMP3Y9QR2xSvLOufDIq3ocmAiGTJyFVqN7QwXZOwCpCgRpcRBLL6ywLSktm-LluOBDqAry0-oRdr0KeFlF2CNKEgbp_0qS1Dks_r7uGK2g==&p=12&fvj=1&vjs=3,Vancouver,,,,1,,1,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,1,,,
92,Data Scientist,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0AbcLYJH6EEU2hhfUhIe4V-wtZUPXOEfJh72XLwlGjJwXW5GoFa_FpE5T_tYPp8kQ7XdGi53E9kuRHlvWyVxJs7IHFa9CbcbNEaFpC5Jr-szMySZflEEKoLreGUdNZrrTp7w3AkCviqTM5FVG9uTkQA_tSm2YX1zKEnVcKUwD-eJLwciJlp06VeXAFREI0H1Q1qZ82XhdKdWn1NWytS_xSMih_mqQhhBAt8gp31ojzz24v88JfxRIZvjV3sPa9O6ktCJ42rSl3r5WeNdWG9ZE6fqT0ipiCIU6nvPq1CgvJnB5ZviSPBTqHRc_vi8UV6Hx7vkTnYzz7w2GAR494EnPblILbxgVKOjEkxHEa2Eqc6MDmEVZM7uvJD5ZdMNCurSZuVvEcn3cfKDvoxHZGxrPh24ihiT9NTXmt0jrYC35cetselAqcpCu9d&p=13&fvj=0&vjs=3,Vancouver,1,1,,1,,,1,,,1,,,,,,,,1,,,,,1,,,,,1,,,,,,,1,,,,,,,,,1,1,1,1,,,,,1,1,,,
93,"Manager of Data Science, RACE21 - Vancouver",https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0COgb4V2UjYp9qNsKIGOmvHVcG-yHWz9LDaJaVNeOircGVmevR22BHAEkSB5zKUi-irKhEHlKXDlbF7lftbogRKpBoop5J137A6e6PFWQjD55YbGNoQEyva4xbvNixJKGUuu4V8SVevVCAOnZCw-1BBn28P2BR7otYT2L8JgXSyyTv2lQQqr88hP5A7qA8OIm277kRjtLeIPyEM8JM2478fUG0_iRt-Um1CKOu3KYIQ1DCd5IMq3mhwFnWUDir6IoOw_V-mTchl97iNpOwwFyEhyM_vfHrU4QevdMFjkW4U2-eA0f90JI47QsNx9vNDt1igINvQ_dzgKmK7YyEonNsd1aw0hpRQUMOnB0v9n8r2J4dd0MTueN6jfA04Z2f7n52uNCzLCm7CFxr_Up-er20UuGDng3JVRhXKvsrrbuSVHc_opxv5EE0Ko0sbPwGVNKyCP1x2SO8kVzmOnQVqCBFJaM3pE8chHHRjYJcZvEWePSpbik_U-TsdLjRA4PKvLXrpSG_EOUPmp63Qqn2HnXf9WJflxj8UshomAx40AQTIQOM6FIz0KNf2ONmW4ex4eVXTA_fwwxmc5zzOikNUEJMAKK3-9SQL0PEtk7jF-xP-0g8oejvDM1wQhrvi6OdjfcLpeELy8KcYve5lAsIKXNizlJsfJTZflqY=&p=14&fvj=1&vjs=3,Vancouver,1,1,,,,,1,,,1,,,,,,,,1,,,,,1,,,,,,,,1,,,1,,1,,,,,,,1,1,1,1,,,,,,1,1,1,,
94,Business Intelligence Analyst,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0A9XVhyRKNL2TX6EPOBOteYJsujN_zCQhW7yXpv3_Vta_zt9SQHdCgJ_GxGlUUf1HiwswchMd0Wn8Vdxx-UP4pa7qsBsT6xY_SzAB4PpeBVECaswBgYxeHn7_XA91Fghlpke0d9tdOvzdXT6u37xXYPL7YPUkJOaOb4eZnmPk1xkru_ylKkOeolaNJBKBv_i4NtmguFRUSRCBT278dZYWwxJ1hrB7f0fzJlEr7qRxBarLM8EQzIiXN6OYfZB9VF-lDyzrP_PL6WI0yqnNlAPZ_LSDaL7M0CRecM3a9ryGNgZLyMFDaMtUQ3OiMZ14ShvDCQ451E4t7jdwDuqQmScQxlVYtHcjp4o9GpNqxqw6-shqBrE2Cal7mojGxTq3emI9d8Dkh-8rZGEc1tRWzPiMidX0-yNUruBqA1YAJkQRxW_gYNOiwqbzz1uf2T14JuwDxo438ZDW9Ux3y18I4CV01bAk2L41-GVGmQaVSUEFAWfUZS5M-hnww-KzHIna5DIWk=&p=15&fvj=0&vjs=3,Vancouver,,1,,1,1,,,,,1,,,1,,,,1,1,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,1,1,,1,,,,1,,,1,
